공모전명,조회수,주최,주관,응모분야,참가자격,접수기간,1등시상금,입사_가산점,인턴정직원_채용,기획/아이디어,광고/마케팅,학술,사진/영상/UCC,디자인,문학/시나리오,건축/건설/인테리어,브랜드/네이밍,예체능,대외활동,취업/창업,IT/소프트웨어/게임,분야별_기타
2020 농식품 빅데이터 온라인 해커톤,265,(주)리엔,(주)리엔,기획/아이디어과학/공학,대학생/대학원생/일반인/중학생/고등학생,2020-10-26 ~ 2020-11-16,300만원,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
제2회 부산 서구 관광사진 전국 공모전,419,부산광역시 서구,부산광역시 서구,사진,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-01 ~ 2020-11-30,300만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
두유 노 양양? 2020 양양군 UCC공모전,183,양양군,부산광역시 서구,UCC/영상,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-07-15 ~ 2020-11-30,500만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
지구를 지키는 창업 공모전 -마케팅 편-,234,"경기도, 광명시",약손명가,취업/창업,기업,2020-11-04 ~ 2020-11-18,공모요강 참조,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
(경진대회) 판교테크노밸리 인공지능(AI) 아이디어 경진대회,697,경기도경제과학진흥원,4·16재단,기획/아이디어과학/공학게임/소프트웨어,"제 1, 2 판교테크노밸리 입주기업 임직원",2020-11-09 ~ 2020-11-27,300만원,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020 스타트업 실무 역량강화 교육 2기 특화과정,160,시흥산업진흥원,(주)골드아크,취업/창업,제한없음,2020-11-06 ~ 2020-11-22,300만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020 ZEISS Microscopy Research Contest,831,ZEISS,(주)골드아크,과학/공학,대학생/대학원생/기업,2020-11-04 ~ 2021-02-28,300만원,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"국가정책연구포털(NKIS) 페이지뷰 1,000만건 달성 이벤트",250,경제·인문사회연구회,경제·인문사회연구회,경품/이벤트,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-06 ~ 2020-11-27,스타벅스 아메리카노(tall),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4060 국제개발협력 일자리 해커톤,117,"한국국제협력단, 서울시50플러스재단",경제·인문사회연구회,기획/아이디어,일반인/만 40세~69세 대한민국 국민 누구나,2020-11-02 ~ 2020-11-13,300만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
제7회 강서구 문화관광 블로그·유튜브 공모전,249,강서구청,경제·인문사회연구회,UCC/영상문학/수기,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-01 ~ 2020-11-20,상금 10만원 상당의 문화상품권 ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
한국119소년단 지도교사 온라인 소방안전교육 콘텐츠 공모 안내,106,소방청,경제·인문사회연구회,UCC/영상,일반인/한국119소년단 지도교사,2020-10-12 ~ 2020-11-13,15만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
행복한가 가족소재공모전 <과거로 거는 전화>,1147,사단법인 행복한가,경제·인문사회연구회,문학/수기경품/이벤트,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-02 ~ 2020-11-26,문화상품권 3만원권,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
제1회 곡성군 SNS 일러스트 공모전,703,곡성군,경제·인문사회연구회,디자인,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음/기타,2020-11-03 ~ 2020-11-30,100만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020년 충청남도 생활 속 응급처치 UCC공모전,178,대한적십자사 충청남도지사,"충청남도교육청, 한국청소년단체협의회",UCC/영상,대학생/대학원생/초등학생/중학생/고등학생/충청남도 관내 초·중·고등학생 및 대학생,2020-10-29 ~ 2020-11-30,100만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
X-mas Wish Tree 공모전,1704,"한국무역협회, 강남구, 코엑스 MICE클러스터위원회",코엑스,디자인UCC/영상예체능캐릭터/만화건축/건설전시/페스티발,제한없음,2020-10-26 ~ 2020-11-22,200만원,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
『The 행복한 양평살이』수기 공모,188,양평군,코엑스,문학/수기,2015년 1월 1일 이후 타 지역에서 양평군으로 전입하여 정착한 군민,2020-10-15 ~ 2020-11-30,70만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제18회 아름다운 한강사진 공모전 (11월 16일 15시까지),6741,"환경부 한강유역환경청, 환경보전협회","환경부 한강유역환경청, 환경보전협회",사진,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-09-28 ~ 2020-11-16,300만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020년 하반기 구례군 군정발전 아이디어 공모,115,구례군,구례군,기획/아이디어,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-10-28 ~ 2020-11-16,80만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
제2회 (주)미스터멘션 대학생 마케팅 공모전,354,(주)미스터멘션,구례군,광고/마케팅,대학생/대학원생,2020-11-09 ~ 2020-12-06,150만원,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제1회 국민참여재판 콘텐츠 공모전 대국민 심사 이벤트,1268,대한민국 법원,구례군,네이밍/슬로건디자인광고/마케팅예체능캐릭터/만화경품/이벤트,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/기업/제한없음,2020-11-13 ~ 2020-11-19,소정의 기프티콘 증정,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
2020년 하반기 경기도 온라인 여론조사 신규패널 모집 이벤트,162,경기도,한국우편사업진흥원,경품/이벤트,"대학생/대학원생/일반인/중학생/고등학생/경기, 서울, 인천에 거주하는 만 14세 이상 누구나",2020-10-26 ~ 2020-11-25,200명을 추첨하여 모바일 쿠폰 지급,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
(이벤트) 2020년 11월 재정퀴즈(~11.30),340,국회예산정책처,국회예산정책처,경품/이벤트,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-09 ~ 2020-11-30,200명을 추첨하여 모바일 쿠폰 지급,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
도시숲 인증샷 이벤트 (슬기로운 도시숲나들이),847,산림청 서울경제,(주)티엔지컴퍼니,기획/아이디어사진UCC/영상경품/이벤트,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-02 ~ 2020-11-23,BBQ 황금올리브 기프티콘 2장 외,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2020 예체능 분야 온/오프라인 활동 지원사업 '프로젝트 소피아 테이블',207,(주)아토마토,(주)아토마토,예체능,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-16 ~ 2020-11-25,300만원,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020 대전마케팅공사 혁신아이디어톤,117,대전마케팅공사,대전마케팅공사,기획/아이디어,대학생/대전시 거주 청년(만19세~34세) 및 대전소재 대학교 재학생 및 졸업생,2020-11-09 ~ 2020-11-25,50만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
[사립학교교직원연금공단] 2020년 빅데이터 활용 국민 아이디어 공모전,200,사립학교교직원연금공단,사립학교교직원연금공단,기획/아이디어,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/기업/제한없음,2020-11-09 ~ 2020-11-22,100만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UN 지속가능한발전 SDGs 청소년 미래정책 포럼,418,"공맵, 투썬 플랫폼",청소년 미래정책 포럼 운영위원회,논문/리포트,중학생/고등학생,2020-11-08 ~ 2020-12-21,상장 및 특전,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020 3D프린터 활용 보조기기 공모전,297,경기도재활공학서비스연구지원센터,경기도재활공학서비스연구지원센터,기획/아이디어과학/공학,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-02 ~ 2020-11-19,50만원,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
청소년상담 1388 콘텐츠 공모전,817,한국청소년상담복지개발원,한국청소년상담복지개발원,기획/아이디어디자인광고/마케팅사진UCC/영상,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-09 ~ 2020-11-30,50만원,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2020년 CCJS 아이디어 공모전,243,한국형사정책연구원,한국형사정책연구원,기획/아이디어,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-02 ~ 2020-11-30,100만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020년 지스트롱(G-StRONG) 공모전,97,경상남도,"(재)경남창조경제혁신센터, 시리즈벤처스(유)",취업/창업,기업/전국 3년 미만 또는 매출 20억 이하 스타트업,2020-10-30 ~ 2020-11-13,300만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
아기는 책을 좋아해요! 2020북스타트 콘텐츠 공모전,9003,책읽는사회문화재단,"(재)경남창조경제혁신센터, 시리즈벤처스(유)",디자인사진UCC/영상캐릭터/만화,제한없음,2020-11-05 ~ 2020-12-10,150만원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
제 1회 N컷 만화 공모전,357,남양주시정신건강복지센터,"(재)경남창조경제혁신센터, 시리즈벤처스(유)",캐릭터/만화,초등학생/중학생/고등학생,2020-11-01 ~ 2020-11-20,5만원상당 상품권,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
여원미디어 캐릭터 디자인 공모전,1704,여원미디어,여원미디어,디자인예체능캐릭터/만화,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-09 ~ 2020-12-06,100만원,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
서울갤러리 전시지원 작가 공모,221,서울신문,서울갤러리,예체능전시/페스티발,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-05 ~ 2020-11-15,100만원,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
합리적인 주식투자를 위한「제1회 주식포트폴리오 공모전」,130,세종사이버대학교 세무·회계·금융학과/금융자산관리학과,세종사이버대학교 세무·회계·금융학과/금융자산관리학과,기획/아이디어,대학생/대학원생/일반인,2020-11-03 ~ 2020-11-13,40만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
경기마을미디어축제 마을공동체미디어 우수활동 공모전,176,경기콘텐츠진흥원,세종사이버대학교 세무·회계·금융학과/금융자산관리학과,기획/아이디어디자인광고/마케팅UCC/영상캐릭터/만화,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/기업/제한없음/기타,2020-11-08 ~ 2020-11-17,올해의 우수 경기마을공동체미디어 상장,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2020 랜선 페스티벌 주민참여공연,105,서울주택공사,세종사이버대학교 세무·회계·금융학과/금융자산관리학과,UCC/영상,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/기업/제한없음/기타,2020-11-02 ~ 2020-11-22,200만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
정남진 장흥 물축제 청년기획자 콘텐츠 공모전,284,"장흥군, 정남진장흥물축제추진위원회","장흥군, 정남진장흥물축제추진위원회",기획/아이디어,대학생/대학원생/일반인,2020-11-01 ~ 2020-12-31,300만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123RF 손글씨 챌린지,446,123RF,123RF,디자인예체능,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-10-27 ~ 2020-11-15,300만원,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
개나소나 영상공모전 소개,764,한국나눔교육포럼,123RF,UCC/영상,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생,2020-11-09 ~ 2020-12-09,300만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
몽돌보호 홍보 웹툰 공모전,240,국립공원공단 한려해상국립공원동부사무소,123RF,캐릭터/만화,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-10-24 ~ 2020-11-16,100만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
제13회 청소년 만화 그리기 공모전,608,(사)새날복지회 성남시중원지역청소년센터,(사)새날지회 성남시중원지역청소년센터,디자인캐릭터/만화,초등학생/중학생/고등학생/성남시 관내 중학생 • 고등학생,2020-11-16 ~ 2020-11-30,100만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020 흡연 폐해 바로알기 공모전,772,한국건강증진개발원,한국건강증진개발원,디자인UCC/영상캐릭터/만화,대학생/대학원생/일반인/초등학생/중학생/고등학생,2020-11-09 ~ 2020-11-22,150만원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
아름다운 순우리말 시와 표어 공모전,796,우리말가꿈이,우리말가꿈이,문학/수기,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-09 ~ 2020-11-20,5만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GALLERIA DE CARMEN 국제 주니어 미술 대회,1379,Galleria De Carmen,Galleria De Carmen,디자인예체능캐릭터/만화,대학생/어린이/초등학생/중학생/고등학생,2020-11-10 ~ 2020-12-31,100만원,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
< 꽃마름 ## (샤브샤브) 영상 콘테스트 > 공모전,6280,㈜일야,㈜일야,UCC/영상,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-10 ~ 2021-01-31,"1,000만원",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제17회 부산국제무용제 공식포스터 공모전,2250,부산광역시,(사)부산국제무용제조직위원회,디자인예체능전시/페스티발,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-10 ~ 2021-01-22,100만원,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
제1회 The Hope Art Contest,150,글로벌 문화예술교육단체 ,(사)부산국제무용제조직위원회,예체능,어린이/초등학생,2020-11-02 ~ 2020-11-22,문화상품권 외,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
홍보는 해야되고 전공자는 없어서 여는 공모전,4562,한국데이터산업진흥원,(사)부산국제무용제조직위원회,UCC/영상,대학생/대학원생/일반인/중학생/고등학생/기업/제한없음,2020-11-16 ~ 2020-11-27,200만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제5회 청호나이스 수기공모전,922,청호나이스,(사)부산국제무용제조직위원회,문학/수기,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-16 ~ 2020-12-31,100만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11월 방구석 계란 아트 요리대회 - 영상공모전,377,계란자조금관리위원회,계란자조금관리위원회,UCC/영상,제한없음,2020-11-09 ~ 2020-11-23,100만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020년도 아동안전교육센터 사이버교육 수강이벤트 (11. 9. ~ 11. 22.),204,한국보건복지인력개발원 아동안전지원단,한국보건복지인력개발원 아동안전지원단,경품/이벤트,대학생/대학원생/일반인/2020년도 아동안전교육센터 교육생,2020-11-10 ~ 2020-11-22,100만원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2기신도시 20주년 기념 사진 공모전,2175,LH한국토지주택공사,LH한국토지주택공사,사진,대학생/대학원생/일반인/중학생/고등학생/제한없음,2020-11-11 ~ 2020-12-01,200만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2020년 고양시 책잔치 전국 책영상 공모전 <야 너두, 북튜버>",163,고양시 도서관센터,LH한국토지주택공사,UCC/영상,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-11-09 ~ 2020-11-26,20만원 상당 기념품,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020 대학생 크리에이터 보성여행 콘텐츠 공모전,192,보성군,휴먼기술,UCC/영상,대학생,2020-11-01 ~ 2020-12-11,200만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제3회 부안군 10대 포토존 디카시 공모전,206,솔바람소리문학회/ 원광대학교 인문학연구소 공동주관  ,솔바람소리문학회/ 원광대학교 인문학연구소 공동주관  ,사진문학/수기,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,2020-10-01 ~ 2020-11-15,200만원,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
거제시 사회적경제기업 창업아이디어 공모전,345,거제시,솔바람소리문학회/ 원광대학교 인문학연구소 공동주관  ,기획/아이디어취업/창업,"일반인/기업/공모전 후 거제시에서 사회적경제기업 창업이 가능한 자(팀), 거제지역 사회문제를 사회적경제방식으로 해결하고자 하는 아이디어가 있는 자(팀)",2020-11-09 ~ 2020-12-04,지역상품권 200만원,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"정보통신기획평가원 브랜드 체험 공모전, 여러분의 IITP를 들려주세요!",286,정보통신기획평가원,정보통신기획평가원,디자인사진UCC/영상,대학생/대학원생/일반인/기업,2020-11-10 ~ 2020-12-11,LG그램 15인치 노트북 (150만원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
[SECC2020] 소프트웨어교육 콘텐츠 공모전(~12/09),754,네이버 커넥트재단,네이버 커넥트재단,기획/아이디어게임/소프트웨어,대학생/대학원생/일반인/초등학생/중학생,2020-11-03 ~ 2020-12-09,200만 네이버 포인트 외,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
전북국제개발협력센터 아름다운 쓰레기 공모전,267,전북국제개발협력센터,네이버 커넥트재단,사진,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음/전라지역 시민 누구나,2020-11-05 ~ 2020-11-23,20만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"웹웨어, 언택트 콘텐츠 공모전",337,웹웨어,네이버 커넥트재단,기획/아이디어UCC/영상,일반인/중학생/고등학생,2020-11-05 ~ 2020-12-11,20만원,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
